경주일자,경주번호,경주장,경주시간,등급,거리,핸디캡,레이팅범위,연령조건,NO,마명,산지,성별,연령,레이팅,부중,증감,기수,조교사,마주,조교횟수,출전주기,장구현황,특이사항,선행력,선입력,추입력,선행등급,선입등급,추입등급,경주일자_map,경주번호_map,경주장_map,경주시간_map,출전번호,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅,순번,마번,순위,배당,S1F-1C-2C-3C-4C-G1F,S1F-1C-2C-3C-G3F-4C-G1F,S1F-G8F-G6F-G4F-G3F-G2F-G1F,S-1F,S1F,10-8F,8-6F,6-4F,4-2F,400,1F-G,1코너,2F-G,2코너,3F-G,3코너,G-3F,4코너,G400,G3F,G-1F,G1F,경주기록
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,9,문학댄스,한국(포),암,3,-,55,0.0,조인권,정호익,권경자,11,3주,계란형큰,-,54.2,50.0,-10.0,C,C,D,2025년07월19일(토),제1경주,서울,10:35,9,2025/04/19-1R,10,일,국6등급,1200,9,7,9,임다빈,55.0,0:13.9,0:44.4,0:16.4,1:21.7,535(-4),-,6.0,10.0,9.0,70.0,,6-   -   - 5- 5- 5- 9,,,0:13.9,,,,,,0:16.4,-,,-,0:44.4,0:25.0,,0:43.8,,0:37.3,,1:05.3,1:21.7
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,9,문학댄스,한국(포),암,3,-,55,0.0,조인권,정호익,권경자,11,3주,계란형큰,-,54.2,50.0,-10.0,C,C,D,2025년07월19일(토),제1경주,서울,10:35,9,2025/02/27-1R,1,주,-,1000,3,-,5,임다빈,55.0,0:14.2,0:40.3,0:14.4,1:05.6,539(3),-,7.0,1.0,5.0,-,3-   -   - 3- 3- 4,,,0:14.2,,,,,,,,-,,-,,0:14.2,0:40.3,0:31.7,,,0:14.4,,1:05.6
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,9,문학댄스,한국(포),암,3,-,55,0.0,조인권,정호익,권경자,11,3주,계란형큰,-,54.2,50.0,-10.0,C,C,D,2025년07월19일(토),제1경주,서울,10:35,9,2025/02/20-2R,2,주,-,1000,3,-,10,임다빈,55.0,0:14.5,0:41.0,0:14.4,1:06.8,536(0),-,8.0,2.0,10.0,-,3-   -   - 3- 5- 9,,,0:14.5,,,,,,,,-,,-,,0:14.5,0:41.0,0:32.4,,,0:14.4,,1:06.8
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,10,글로리데이,한국,암,3,-,55,0.0,김철호,최영주,청솔,11,11주,"계란형큰,망사눈",-,41.7,44.5,4.2,D,D,B,2025년07월19일(토),제1경주,서울,10:35,10,2025/05/04-2R,9,일,국6등급,1200,15,4,4,김태희,55.0,0:14.3,0:39.1,0:13.9,1:16.7,442(7),-,1.0,9.0,4.0,7.5,,6-   -   - 6- 5- 5- 4,,,0:14.3,,,,,,0:13.9,-,,-,0:39.1,0:25.6,,0:43.8,,0:37.6,,1:02.8,1:16.7
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,10,글로리데이,한국,암,3,-,55,0.0,김철호,최영주,청솔,11,11주,"계란형큰,망사눈",-,41.7,44.5,4.2,D,D,B,2025년07월19일(토),제1경주,서울,10:35,10,2025/04/05-1R,8,일,국6등급,1200,12,2,4,김태희,55.0,0:13.8,0:38.8,0:13.5,1:15.7,435(3),-,2.0,8.0,4.0,97.8,,4-   -   - 4- 4- 4- 5,,,0:13.8,,,,,,0:13.5,-,,-,0:38.8,0:25.0,,0:43.3,,0:36.9,,1:02.2,1:15.7
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,10,글로리데이,한국,암,3,-,55,0.0,김철호,최영주,청솔,11,11주,"계란형큰,망사눈",-,41.7,44.5,4.2,D,D,B,2025년07월19일(토),제1경주,서울,10:35,10,2025/03/09-2R,7,일,국6등급,1300,11,3,10,김철호,54.5,0:14.3,0:40.2,0:14.7,1:25.1,432(7),-,3.0,7.0,10.0,42.1,,9-   -   - 9- 8- 8- 9,,,0:14.3,,,,,,0:14.7,-,,-,0:40.2,0:32.5,,0:51.1,,0:44.9,,1:10.4,1:25.1
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,10,글로리데이,한국,암,3,-,55,0.0,김철호,최영주,청솔,11,11주,"계란형큰,망사눈",-,41.7,44.5,4.2,D,D,B,2025년07월19일(토),제1경주,서울,10:35,10,2025/02/08-2R,2,일,국6등급,1200,5,6,6,김태희,54.5,0:14.6,0:39.6,0:13.9,1:18.3,425(4),-,4.0,2.0,6.0,96.7,,8-   -   - 6- 7- 6- 5,,,0:14.6,,,,,,0:13.9,-,,-,0:39.6,0:26.0,,0:45.1,,0:38.7,,1:04.4,1:18.3
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,10,글로리데이,한국,암,3,-,55,0.0,김철호,최영주,청솔,11,11주,"계란형큰,망사눈",-,41.7,44.5,4.2,D,D,B,2025년07월19일(토),제1경주,서울,10:35,10,2025/01/09-1R,3,주,-,1000,7,-,6,김태희,53.0,0:14.6,0:39.1,0:13.9,1:05.0,421(-18),-,5.0,3.0,6.0,-,3-   -   - 3- 5- 4,,,0:14.6,,,,,,,,-,,-,,0:14.6,0:39.1,0:32.4,,,0:13.9,,1:05.0
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,10,글로리데이,한국,암,3,-,55,0.0,김철호,최영주,청솔,11,11주,"계란형큰,망사눈",-,41.7,44.5,4.2,D,D,B,2025년07월19일(토),제1경주,서울,10:35,10,2024/12/19-4R,2,주,-,1000,6,-,9,김태희,53.0,0:16.2,0:40.5,0:13.8,1:08.8,439(0),-,6.0,2.0,9.0,-,9-   -   - 9- 8- 9,,,0:16.2,,,,,,,,-,,-,,0:16.2,0:40.5,0:35.0,,,0:13.8,,1:08.8
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,11,운주타임,한국,암,3,-,55,0.0,조재로,김동철,부수선,6,12주,계란형큰,-,48.4,63.3,6.5,D,B,B+,2025년07월19일(토),제1경주,서울,10:35,11,2025/04/26-2R,6,일,국6등급,1300,9,6,7,조재로,55.0,0:14.2,0:40.2,0:14.5,1:24.2,418(-14),-,1.0,6.0,7.0,6.4,,9-   -   - 8- 9- 9- 6,,,0:14.2,,,,,,0:14.5,-,,-,0:40.2,0:31.4,,0:50.4,,0:44.0,,1:09.7,1:24.2
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,11,운주타임,한국,암,3,-,55,0.0,조재로,김동철,부수선,6,12주,계란형큰,-,48.4,63.3,6.5,D,B,B+,2025년07월19일(토),제1경주,서울,10:35,11,2025/03/15-2R,11,일,국6등급,1200,7,6,4,조재로,54.5,0:14.1,0:39.8,0:14.4,1:17.0,432(4),-,2.0,11.0,4.0,6.5,,9-   -   - 9- 6- 6- 5,,,0:14.1,,,,,,0:14.4,-,,-,0:39.8,0:25.7,,0:43.2,,0:37.2,,1:02.6,1:17.0
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,11,운주타임,한국,암,3,-,55,0.0,조재로,김동철,부수선,6,12주,계란형큰,-,48.4,63.3,6.5,D,B,B+,2025년07월19일(토),제1경주,서울,10:35,11,2025/01/12-1R,10,일,국6등급,1200,4,5,3,조재로,54.5,0:14.1,0:39.4,0:14.2,1:16.9,428(-11),-,3.0,10.0,3.0,4.4,,6-   -   - 6- 6- 5- 2,,,0:14.1,,,,,,0:14.2,-,,-,0:39.4,0:25.5,,0:43.8,,0:37.5,,1:02.7,1:16.9
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,11,운주타임,한국,암,3,-,55,0.0,조재로,김동철,부수선,6,12주,계란형큰,-,48.4,63.3,6.5,D,B,B+,2025년07월19일(토),제1경주,서울,10:35,11,2024/12/14-1R,8,일,국6등급,1200,8,7,4,조재로,54.0,0:14.2,0:39.2,0:14.0,1:17.1,439(2),-,4.0,8.0,4.0,3.6,,8-   -   - 7- 6- 4- 3,,,0:14.2,,,,,,0:14.0,-,,-,0:39.2,0:25.5,,0:44.2,,0:37.9,,1:03.1,1:17.1
20250719,1,서울,10:35,국6등급,1200M,별정A,일반,R0~0,11,운주타임,한국,암,3,-,55,0.0,조재로,김동철,부수선,6,12주,계란형큰,-,48.4,63.3,6.5,D,B,B+,2025년07월19일(토),제1경주,서울,10:35,11,2024/11/01-3R,3,주,-,1000,8,-,4,조재로,54.0,0:14.4,0:37.2,0:12.7,1:02.6,437(0),-,5.0,3.0,4.0,-,6-   -   - 6- 4- 5,,,0:14.4,,,,,,,,-,,-,,0:14.4,0:37.2,0:31.7,,,0:12.7,,1:02.6
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,1,클러치맨,한국,수,2,-,55.5,0.0,빅투아르,리카디,홍애란,17,-,-,-,,,,,,,2025년07월19일(토),제2경주,서울,11:30,1,2025/05/08-1R,6,주,-,1000,9,-,5,빅투아르,55.0,0:14.4,0:39.6,0:14.3,1:05.5,440(0),-,,6.0,5.0,-,3-   -   - 3- 4- 4,,,0:14.4,,,,,,,,-,,-,,0:14.4,0:39.6,0:32.1,,,0:14.3,,1:05.5
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,2,청룡기운,한국,거,3,-,57,0.0,문세영,최용건,박재범,12,4주,"계란형큰,망사눈+,망사-",-,63.9,70.8,-1.7,B,B+,C,2025년07월19일(토),제2경주,서울,11:30,2,2025/06/22-2R,7,일,국6등급,1300,15,5,8,문세영,57.0,0:13.4,0:40.7,0:14.7,1:22.8,492(1),-,1.0,7.0,8.0,3.9,,2-   -   - 2- 2- 2- 5,,,0:13.4,,,,,,0:14.7,-,,-,0:40.7,0:30.4,,0:48.3,,0:42.1,,1:08.1,1:22.8
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,2,청룡기운,한국,거,3,-,57,0.0,문세영,최용건,박재범,12,4주,"계란형큰,망사눈+,망사-",-,63.9,70.8,-1.7,B,B+,C,2025년07월19일(토),제2경주,서울,11:30,2,2025/05/25-1R,6,일,국6등급,1200,10,4,4,문세영,57.0,0:13.6,0:40.0,0:14.4,1:16.8,491(5),-,2.0,6.0,4.0,4.3,,4-   -   - 4- 4- 4- 3,,,0:13.6,,,,,,0:14.4,-,,-,0:40.0,0:24.8,,0:42.8,,0:36.8,,1:02.4,1:16.8
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,2,청룡기운,한국,거,3,-,57,0.0,문세영,최용건,박재범,12,4주,"계란형큰,망사눈+,망사-",-,63.9,70.8,-1.7,B,B+,C,2025년07월19일(토),제2경주,서울,11:30,2,2025/04/20-1R,11,일,국6등급,1200,9,6,3,문세영,57.0,0:14.1,0:40.5,0:14.5,1:17.6,486(-1),-,3.0,11.0,3.0,4.3,,7-   -   - 7- 5- 4- 3,,,0:14.1,,,,,,0:14.5,-,,-,0:40.5,0:25.2,,0:43.4,,0:37.1,,1:03.1,1:17.6
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,2,청룡기운,한국,거,3,-,57,0.0,문세영,최용건,박재범,12,4주,"계란형큰,망사눈+,망사-",-,63.9,70.8,-1.7,B,B+,C,2025년07월19일(토),제2경주,서울,11:30,2,2025/03/15-1R,8,일,국6등급,1300,8,6,5,문세영,56.0,0:13.8,0:41.0,0:14.5,1:24.2,487(-8),-,4.0,8.0,5.0,8.9,,3-   -   - 3- 3- 3- 6,,,0:13.8,,,,,,0:14.5,-,,-,0:41.0,0:31.1,,0:49.7,,0:43.2,,1:09.7,1:24.2
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,2,청룡기운,한국,거,3,-,57,0.0,문세영,최용건,박재범,12,4주,"계란형큰,망사눈+,망사-",-,63.9,70.8,-1.7,B,B+,C,2025년07월19일(토),제2경주,서울,11:30,2,2025/02/20-3R,2,주,-,1000,3,-,3,문세영,55.0,0:14.3,0:38.6,0:13.3,1:03.9,495(-13),-,5.0,2.0,3.0,-,1-   -   - 1- 1- 1,,,0:14.3,,,,,,,,-,,-,,0:14.3,0:38.6,0:31.9,,,0:13.3,,1:03.9
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,2,청룡기운,한국,거,3,-,57,0.0,문세영,최용건,박재범,12,4주,"계란형큰,망사눈+,망사-",-,63.9,70.8,-1.7,B,B+,C,2025년07월19일(토),제2경주,서울,11:30,2,2024/12/12-4R,4,주,-,1000,11,-,9,마이아,55.0,0:15.6,0:42.9,0:14.5,1:10.6,508(0),-,6.0,4.0,9.0,-,9-   -   - 9- 9- 9,,,0:15.6,,,,,,,,-,,-,,0:15.6,0:42.9,0:35.0,,,0:14.5,,1:10.6
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,3,용비신화,한국,수,2,-,55.5,0.5,이혁,홍대유,정성진,10,7주,-,-,66.7,50.0,5.0,B,C,B+,2025년07월19일(토),제2경주,서울,11:30,3,2025/05/31-1R,2,일,국6등급,1000,4,6,3,이혁,55.0,0:13.7,0:39.3,0:14.2,1:04.0,489(10),-,1.0,2.0,3.0,5.4,,1-   -   - 1- 1- 1- 2,,,0:13.7,,,,,,0:14.2,-,,-,0:39.3,0:13.7,,0:30.9,,0:24.7,,0:49.8,1:04.0
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,3,용비신화,한국,수,2,-,55.5,0.5,이혁,홍대유,정성진,10,7주,-,-,66.7,50.0,5.0,B,C,B+,2025년07월19일(토),제2경주,서울,11:30,3,2025/05/02-4R,5,주,-,1000,13,-,3,이혁,55.0,0:14.4,0:39.4,0:14.2,1:05.1,479(0),-,2.0,5.0,3.0,-,5-   -   - 5- 4- 3,,,0:14.4,,,,,,,,-,,-,,0:14.4,0:39.4,0:31.8,,,0:14.2,,1:05.1
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2025/06/07-1R,8,일,국6등급,1200,3,5,6,조한별,57.0,0:14.4,0:39.7,0:14.0,1:17.2,435(6),-,1.0,8.0,6.0,57.3,,7-   -   - 7- 7- 7- 7,,,0:14.4,,,,,,0:14.0,-,,-,0:39.7,0:25.7,,0:43.7,,0:37.5,,1:03.2,1:17.2
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2025/04/19-2R,7,일,국6등급,1300,9,7,8,김성현,54.0,0:13.7,0:42.7,0:15.3,1:26.3,429(-1),-,2.0,7.0,8.0,34.2,,1-   -   - 4- 5- 5- 4,,,0:13.7,,,,,,0:15.3,-,,-,0:42.7,0:30.7,,0:50.1,,0:43.6,,1:11.0,1:26.3
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2025/03/15-3R,11,일,국6등급,1300,7,6,7,조한별,56.0,0:14.5,0:40.4,0:14.0,1:24.7,430(-2),-,3.0,11.0,7.0,85.7,,9-   -   - 8- 8- 8- 8,,,0:14.5,,,,,,0:14.0,-,,-,0:40.4,0:32.1,,0:50.8,,0:44.3,,1:10.7,1:24.7
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2025/02/20-3R,5,주,-,1000,3,-,4,조한별,54.0,0:14.6,0:38.0,0:13.0,1:04.3,430(-6),-,4.0,5.0,4.0,-,4-   -   - 4- 5- 5,,,0:14.6,,,,,,,,-,,-,,0:14.6,0:38.0,0:32.8,,,0:13.0,,1:04.3
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2025/02/13-3R,1,주,-,1000,6,-,3,조한별,54.0,0:14.3,0:38.3,0:13.5,1:03.5,436(4),-,5.0,1.0,3.0,-,4-   -   - 4- 4- 3,,,0:14.3,,,,,,,,-,,-,,0:14.3,0:38.3,0:31.6,,,0:13.5,,1:03.5
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2024/12/29-2R,9,일,국6등급,1300,4,4,11,조한별,55.0,0:16.7,0:40.4,0:14.3,1:28.7,432(-17),-,6.0,9.0,11.0,154.1,,11-   -   - 11- 11- 11- 11,,,0:16.7,,,,,,0:14.3,-,,-,0:40.4,0:35.4,,0:54.5,,0:48.3,,1:14.4,1:28.7
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2024/10/26-3R,10,일,국6등급,1200,14,2,9,조한별,55.0,0:15.1,0:38.4,0:13.5,1:17.7,449(14),-,7.0,10.0,9.0,85.7,,10-   -   - 10- 10- 10- 10,,,0:15.1,,,,,,0:13.5,-,,-,0:38.4,0:26.8,,0:45.4,,0:39.3,,1:04.2,1:17.7
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2024/08/24-2R,2,일,국6등급,1200,11,5,7,김성현,50.5,0:14.7,0:38.8,0:13.5,1:18.2,435(1),-,8.0,2.0,7.0,66.0,,9-   -   - 10- 10- 11- 11,,,0:14.7,,,,,,0:13.5,-,,-,0:38.8,0:26.3,,0:45.6,,0:39.4,,1:04.7,1:18.2
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2024/07/25-5R,7,주,-,1000,14,-,6,김성현,53.0,0:14.0,0:39.5,0:13.7,1:04.9,431(-3),-,9.0,7.0,6.0,-,4-   -   - 4- 5- 5,,,0:14.0,,,,,,,,-,,-,,0:14.0,0:39.5,0:32.0,,,0:13.7,,1:04.9
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,4,골든메이커,한국,거,3,-,57,0.0,조한별,김윤섭,간용기,12,6주,-,-,40.9,36.7,-16.9,D,D,D,2025년07월19일(토),제2경주,서울,11:30,4,2024/06/15-1R,8,일,국6등급,1000,5,6,12,김성현,51.0,0:14.1,0:40.3,0:13.8,1:06.6,434(5),-,10.0,8.0,12.0,96.0,,6-   -   - 6- 10- 12- 12,,,0:14.1,,,,,,0:13.8,-,,-,0:40.3,0:14.1,,0:32.5,,0:26.3,,0:52.8,1:06.6
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,5,피엔에스공자,한국,수,3,-,57,0.0,해리카심,박윤규,피엔에스커튼월,6,5주,망사눈,-,33.4,43.8,-22.5,D,D,D,2025년07월19일(토),제2경주,서울,11:30,5,2025/06/14-2R,8,일,국6등급,1300,3,4,8,해리카심,57.0,0:14.1,0:41.5,0:14.8,1:25.0,483(3),-,1.0,8.0,8.0,54.1,,6-   -   - 6- 5- 5- 7,,,0:14.1,,,,,,0:14.8,-,,-,0:41.5,0:31.3,,0:49.9,,0:43.5,,1:10.2,1:25.0
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,5,피엔에스공자,한국,수,3,-,57,0.0,해리카심,박윤규,피엔에스커튼월,6,5주,망사눈,-,33.4,43.8,-22.5,D,D,D,2025년07월19일(토),제2경주,서울,11:30,5,2025/05/25-1R,9,일,국6등급,1200,10,4,8,해리카심,57.0,0:14.3,0:41.0,0:15.1,1:18.3,480(-4),-,2.0,9.0,8.0,45.9,,8-   -   - 7- 6- 6- 6,,,0:14.3,,,,,,0:15.1,-,,-,0:41.0,0:25.5,,0:43.2,,0:37.3,,1:03.2,1:18.3
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,5,피엔에스공자,한국,수,3,-,57,0.0,해리카심,박윤규,피엔에스커튼월,6,5주,망사눈,-,33.4,43.8,-22.5,D,D,D,2025년07월19일(토),제2경주,서울,11:30,5,2025/05/08-1R,4,주,-,1000,9,-,4,해리카심,54.0,0:15.4,0:38.3,0:13.8,1:05.0,484(17),-,3.0,4.0,4.0,-,9-   -   - 9- 6- 5,,,0:15.4,,,,,,,,-,,-,,0:15.4,0:38.3,0:32.7,,,0:13.8,,1:05.0
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,5,피엔에스공자,한국,수,3,-,57,0.0,해리카심,박윤규,피엔에스커튼월,6,5주,망사눈,-,33.4,43.8,-22.5,D,D,D,2025년07월19일(토),제2경주,서울,11:30,5,2025/02/06-3R,2,주,-,1000,6,-,10,김태희,54.0,0:15.4,0:39.6,0:12.8,1:07.1,467(0),-,4.0,2.0,10.0,-,10-   -   - 10- 9- 9,,,0:15.4,,,,,,,,-,,-,,0:15.4,0:39.6,0:34.4,,,0:12.8,,1:07.1
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2025/06/22-2R,4,일,국6등급,1300,15,5,9,해리카심,57.0,0:14.3,0:40.4,0:14.4,1:23.7,510(18),-,1.0,4.0,9.0,88.7,,9-   -   - 9- 9- 9- 9,,,0:14.3,,,,,,0:14.4,-,,-,0:40.4,0:31.4,,0:49.7,,0:43.3,,1:09.3,1:23.7
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2025/05/22-1R,2,주,-,1000,9,-,4,조상범,55.0,0:14.6,0:38.6,0:13.2,1:04.8,496(4),-,2.0,2.0,4.0,-,4-   -   - 4- 4- 4,,,0:14.6,,,,,,,,-,,-,,0:14.6,0:38.6,0:32.5,,,0:13.2,,1:04.8
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2025/04/05-2R,8,일,국6등급,1400,12,2,11,해리카심,57.0,0:14.6,0:43.3,0:15.5,1:34.1,492(-2),-,3.0,8.0,11.0,78.3,,11-   -   - 10- 11- 11- 11,,,0:14.6,,,,,,0:15.5,-,,-,0:43.3,0:38.1,,0:57.5,,0:50.8,,1:18.6,1:34.1
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2025/03/20-1R,11,주,-,1000,8,-,8,조상범,55.0,0:14.6,0:41.2,0:14.7,1:07.2,499(5),-,4.0,11.0,8.0,-,5-   -   - 5- 7- 7,,,0:14.6,,,,,,,,-,,-,,0:14.6,0:41.2,0:32.7,,,0:14.7,,1:07.2
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2025/02/22-3R,9,일,국6등급,1300,3,7,9,조재로,56.0,0:14.8,0:41.0,0:14.3,1:26.9,494(11),-,5.0,9.0,9.0,47.0,,11-   -   - 11- 11- 11- 11,,,0:14.8,,,,,,0:14.3,-,,-,0:41.0,0:33.0,,0:52.5,,0:45.9,,1:12.6,1:26.9
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2024/12/28-4R,10,일,국6등급,1400,5,6,11,장추열,55.0,0:14.7,0:42.6,0:15.0,1:34.2,483(-11),-,6.0,10.0,11.0,67.4,,8-   -   - 6- 6- 6- 11,,,0:14.7,,,,,,0:15.0,-,,-,0:42.6,0:38.6,,0:58.1,,0:51.6,,1:19.2,1:34.2
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2024/12/19-2R,5,주,-,1000,6,-,4,조재로,54.0,0:14.7,0:39.2,0:13.7,1:05.0,497(3),-,7.0,5.0,4.0,-,5-   -   - 5- 4- 4,,,0:14.7,,,,,,,,-,,-,,0:14.7,0:39.2,0:32.3,,,0:13.7,,1:05.0
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2024/12/01-1R,3,일,국6등급,1200,17,3,5,조재로,55.0,0:14.4,0:39.8,0:14.0,1:17.5,494(-1),-,8.0,3.0,5.0,33.4,,6-   -   - 6- 6- 6- 4,,,0:14.4,,,,,,0:14.0,-,,-,0:39.8,0:25.7,,0:44.1,,0:37.7,,1:03.5,1:17.5
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2024/09/29-1R,7,일,국6등급,1200,4,3,92,조재로,55.0,-,-,-,-,495(-2),-,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250719,2,서울,11:30,국6등급,1300M,별정A,일반,R0~0,6,화랑산정기,한국,수,3,-,57,0.0,정우주,김동철,최성룡,10,4주,"계란형큰,망사",-,34.3,33.4,-11.7,D,D,D,2025년07월19일(토),제2경주,서울,11:30,6,2024/08/29-3R,4,주,-,1000,6,-,5,조재로,54.0,0:15.0,0:38.3,0:12.9,1:04.9,497(0),-,9.0,4.0,5.0,-,7-   -   - 7- 8- 8,,,0:15.0,,,,,,,,-,,-,,0:15.0,0:38.3,0:33.1,,,0:12.9,,1:04.9
